Crop,Season,State,Area,Production,Annual_Rainfall
Sunflower,Kharif,Andhra Pradesh,197261.0,167828,Mid
Sweet potato,Whole Year,Andhra Pradesh,1938.0,25467,Mid
Tapioca,Whole Year,Andhra Pradesh,21506.0,166124,Mid
Tobacco,Whole Year,Andhra Pradesh,126144.0,463405,Mid
Urad,Kharif,Andhra Pradesh,99423.0,28296,Mid
Urad,Rabi,Andhra Pradesh,455864.0,362283,Mid
Wheat,Rabi,Andhra Pradesh,14261.0,8121,Mid
Arecanut,Whole Year,Assam,73237.0,68261,High
Arhar/Tur,Kharif,Assam,7280.0,5159,High
Banana,Whole Year,Assam,42534.0,590095,High
Castor seed,Kharif,Assam,1662.0,681,High
Cotton(lint),Kharif,Assam,1673.0,760,High
Dry chillies,Whole Year,Assam,14688.0,9681,High
Gram,Rabi,Assam,2661.0,1329,High
Jute,Kharif,Assam,69513.0,668439,High
Linseed,Rabi,Assam,10206.0,5278,High
Maize,Kharif,Assam,20241.0,14616,High
Mesta,Kharif,Assam,5049.0,24557,High
Niger seed,Kharif,Assam,9044.0,4653,High
Onion,Whole Year,Assam,7359.0,17156,High
Other  Rabi pulses,Rabi,Assam,101474.0,55752,High
Potato,Whole Year,Assam,80504.0,668457,High
Rapeseed &Mustard,Rabi,Assam,274459.0,141231,High
Rice,Autumn,Assam,539665.0,557764,High
Rice,Summer,Assam,329255.0,681027,High
Rice,Winter,Assam,1777257.0,2759652,High
Sesamum,Kharif,Assam,14960.0,8076,High
Small millets,Kharif,Assam,10591.0,5410,High
Sugarcane,Whole Year,Assam,26768.0,987696,High
Sweet potato,Whole Year,Assam,8757.0,30351,High
Tapioca,Whole Year,Assam,2859.0,13546,High
Tobacco,Whole Year,Assam,1278.0,624,High
Turmeric,Whole Year,Assam,11626.0,8032,High
Wheat,Rabi,Assam,70301.0,85695,High
Arecanut,Whole Year,Goa,1600.0,2500,High
Banana,Whole Year,Goa,2000.0,14745,High
Black pepper,Whole Year,Goa,480.0,100,High
Cashewnut,Whole Year,Goa,53767.0,21335,High
Groundnut,Kharif,Goa,360.0,567,High
Groundnut,Rabi,Goa,1421.0,2584,High
Other  Rabi pulses,Rabi,Goa,10121.0,9338,High
Ragi,Kharif,Goa,500.0,499,High
Rice,Kharif,Goa,41000.0,96568,High
Rice,Rabi,Goa,16207.0,45555,High
Sugarcane,Whole Year,Goa,1250.0,72750,High
Arecanut,Whole Year,Karnataka,119093.0,162741,Mid
Arhar/Tur,Kharif,Karnataka,582763.0,263533,Mid
Bajra,Kharif,Karnataka,461048.0,340498,Mid
Bajra,Rabi,Karnataka,160.0,129,Mid
Bajra,Summer,Karnataka,913.0,998,Mid
Banana,Whole Year,Karnataka,35335.0,649567,Mid
Black pepper,Whole Year,Karnataka,7249.0,17586,Mid
Cardamom,Whole Year,Karnataka,19881.0,1132,Mid
Castor seed,Kharif,Karnataka,30366.0,38871,Mid
Coriander,Whole Year,Karnataka,9829.0,1467,Mid
Cotton(lint),Kharif,Karnataka,551763.0,855236,Mid
Dry chillies,Whole Year,Karnataka,172918.0,151043,Mid
Garlic,Whole Year,Karnataka,5949.0,4156,Mid
Ginger,Kharif,Karnataka,10758.0,141587,Mid
Gram,Rabi,Karnataka,369473.0,239431,Mid
Groundnut,Kharif,Karnataka,883611.0,881807,Mid
Groundnut,Rabi,Karnataka,179804.0,199299,Mid
Horse-gram,Kharif,Karnataka,161959.0,92938,Mid
Horse-gram,Rabi,Karnataka,133213.0,63457,Mid
Jowar,Kharif,Karnataka,402962.0,589793,Mid
Jowar,Rabi,Karnataka,1373422.0,945212,Mid
Jowar,Summer,Karnataka,5878.0,11916,Mid
Linseed,Rabi,Karnataka,17365.0,6404,Mid
Maize,Kharif,Karnataka,599893.0,1961879,Mid
Maize,Rabi,Karnataka,57797.0,142674,Mid
Maize,Summer,Karnataka,11165.0,31091,Mid
Mesta,Kharif,Karnataka,4288.0,6666,Mid
Moong(Green Gram),Kharif,Karnataka,435355.0,180709,Mid
Moong(Green Gram),Rabi,Karnataka,15474.0,4147,Mid
Niger seed,Kharif,Karnataka,43842.0,8382,Mid
Onion,Whole Year,Karnataka,120358.0,645357,Mid
Other  Rabi pulses,Rabi,Karnataka,33468.0,3985,Mid
Potato,Whole Year,Karnataka,38298.0,452462,Mid
Ragi,Kharif,Karnataka,983456.0,1788947,Mid
Ragi,Rabi,Karnataka,28464.0,25009,Mid
Ragi,Summer,Karnataka,10781.0,21376,Mid
Rapeseed &Mustard,Rabi,Karnataka,7637.0,2012,Mid
Rice,Kharif,Karnataka,1120549.0,2792657,Mid
Rice,Rabi,Karnataka,52005.0,106335,Mid
Rice,Summer,Karnataka,310892.0,947744,Mid
Safflower,Rabi,Karnataka,93546.0,72079,Mid
Sannhamp,Whole Year,Karnataka,1424.0,354,Mid
Sesamum,Kharif,Karnataka,97589.0,40039,Mid
Small millets,Kharif,Karnataka,71447.0,47452,Mid
Soyabean,Kharif,Karnataka,62553.0,65266,Mid
Sugarcane,Whole Year,Karnataka,417141.0,42923496,Mid
Sunflower,Kharif,Karnataka,188140.0,100627,Mid
Sunflower,Rabi,Karnataka,261152.0,110005,Mid
Sunflower,Summer,Karnataka,28499.0,20405,Mid
Sweet potato,Whole Year,Karnataka,3501.0,25771,Mid
Tapioca,Whole Year,Karnataka,1030.0,8018,Mid
Tobacco,Whole Year,Karnataka,70504.0,52131,Mid
Turmeric,Whole Year,Karnataka,9251.0,41040,Mid
Urad,Kharif,Karnataka,133729.0,51657,Mid
Urad,Rabi,Karnataka,11924.0,4171,Mid
Wheat,Rabi,Karnataka,266310.0,249880,Mid
Arecanut,Whole Year,Kerala,87360.0,87947,High
Banana,Whole Year,Kerala,45059.0,327955,High
Black pepper,Whole Year,Kerala,202133.0,60929,High
Cardamom,Whole Year,Kerala,41288.0,7580,High
Cashewnut,Whole Year,Kerala,92122.0,66178,High
Cotton(lint),Kharif,Kerala,3847.0,6209,High
Garlic,Whole Year,Kerala,538.0,9146,High
Ginger,Whole Year,Kerala,11612.0,42699,High
Groundnut,Kharif,Kerala,3677.0,2733,High
Jowar,Kharif,Kerala,463.0,236,High
Ragi,Kharif,Kerala,1955.0,1582,High
Rice,Autumn,Kerala,129752.0,260306,High
Rice,Summer,Kerala,55258.0,154606,High
Rice,Winter,Kerala,162445.0,336416,High
Sesamum,Kharif,Kerala,2002.0,797,High
Sugarcane,Whole Year,Kerala,3367.0,275550,High
Sweet potato,Whole Year,Kerala,816.0,8963,High
Tapioca,Whole Year,Kerala,114609.0,2586903,High
Tobacco,Whole Year,Kerala,213.0,1186,High
Turmeric,Whole Year,Kerala,4127.0,9037,High
Arecanut,Whole Year,Meghalaya,11184.0,13721,High
Arhar/Tur,Kharif,Meghalaya,863.0,641,High
Banana,Whole Year,Meghalaya,5377.0,64100,High
Castor seed,Kharif,Meghalaya,23.0,12,High
Cotton(lint),Kharif,Meghalaya,7340.0,7684,High
Dry chillies,Whole Year,Meghalaya,1810.0,1146,High
Ginger,Kharif,Meghalaya,7811.0,44900,High
Gram,Rabi,Meghalaya,463.0,286,High
Jute,Kharif,Meghalaya,4220.0,35816,High
Linseed,Rabi,Meghalaya,54.0,24,High
Maize,Kharif,Meghalaya,16906.0,24250,High
Mesta,Kharif,Meghalaya,4635.0,21358,High
Other  Rabi pulses,Rabi,Meghalaya,2048.0,1610,High
Potato,Whole Year,Meghalaya,18318.0,144292,High
Rapeseed &Mustard,Rabi,Meghalaya,7126.0,4730,High
Rice,Kharif,Meghalaya,102657.0,165907,High
Rice,Rabi,Meghalaya,4003.0,13135,High
Sesamum,Kharif,Meghalaya,1317.0,694,High
Small millets,Kharif,Meghalaya,2800.0,2266,High
Soyabean,Kharif,Meghalaya,983.0,914,High
Sugarcane,Whole Year,Meghalaya,86.0,237,High
Sweet potato,Whole Year,Meghalaya,5143.0,17363,High
Tapioca,Whole Year,Meghalaya,4110.0,21879,High
Tobacco,Whole Year,Meghalaya,700.0,470,High
Turmeric,Whole Year,Meghalaya,1523.0,8565,High
Wheat,Rabi,Meghalaya,4215.0,6892,High
Arecanut,Whole Year,Puducherry,65.0,130,Mid
Bajra,Kharif,Puducherry,186.0,513,Mid
Banana,Whole Year,Puducherry,239.0,7532,Mid
Black pepper,Whole Year,Puducherry,12.0,7,Mid
Cashewnut,Whole Year,Puducherry,202.0,121,Mid
Coconut,Whole Year,Puducherry,2233.0,24698000,Mid
Cotton(lint),Kharif,Puducherry,452.0,2300,Mid
Dry chillies,Whole Year,Puducherry,10.0,33,Mid
Ginger,Kharif,Puducherry,227.0,117,Mid
Groundnut,Kharif,Puducherry,1175.0,2158,Mid
Jowar,Kharif,Puducherry,6.0,6,Mid
Moong(Green Gram),Kharif,Puducherry,2480.0,1400,Mid
Moong(Green Gram),Rabi,Puducherry,2480.0,1400,Mid
Onion,Whole Year,Puducherry,13.0,202,Mid
Other  Rabi pulses,Rabi,Puducherry,64.0,125,Mid
Ragi,Kharif,Puducherry,125.0,276,Mid
Rapeseed &Mustard,Rabi,Puducherry,63.0,452,Mid
Rice,Kharif,Puducherry,42779.0,103606,Mid
Sugarcane,Whole Year,Puducherry,2464.0,200413,Mid
Tapioca,Whole Year,Puducherry,342.0,9685,Mid
Urad,Kharif,Puducherry,3392.0,2123,Mid
Urad,Rabi,Puducherry,3392.0,2123,Mid
Arecanut,Whole Year,West Bengal,7773.0,12191,High
Arhar/Tur,Kharif,West Bengal,8868.0,5930,High
Bajra,Kharif,West Bengal,313.0,256,High
Barley,Rabi,West Bengal,3471.0,1820,High
Castor seed,Kharif,West Bengal,100.0,127,High
Cotton(lint),Kharif,West Bengal,1188.0,2732,High
Dry chillies,Whole Year,West Bengal,61498.0,54971,High
Ginger,Kharif,West Bengal,9328.0,18898,High
Gram,Rabi,West Bengal,54685.0,50170,High
Groundnut,Kharif,West Bengal,2020.0,1594,High
Groundnut,Rabi,West Bengal,8513.0,12379,High
Groundnut,Summer,West Bengal,25741.0,39433,High
Horse-gram,Rabi,West Bengal,4311.0,2164,High
Jowar,Kharif,West Bengal,1016.0,521,High
Jute,Kharif,West Bengal,612994.0,7428400,High
Khesari,Rabi,West Bengal,40018.0,42090,High
Linseed,Rabi,West Bengal,11869.0,3972,High
Maize,Kharif,West Bengal,35267.0,88264,High
Masoor,Rabi,West Bengal,75994.0,68500,High
Mesta,Kharif,West Bengal,10891.0,83630,High
Moong(Green Gram),Kharif,West Bengal,635.0,308,High
Moong(Green Gram),Rabi,West Bengal,2410.0,1402,High
Moong(Green Gram),Summer,West Bengal,8197.0,4809,High
Niger seed,Kharif,West Bengal,6874.0,3702,High
Peas & beans (Pulses),Rabi,West Bengal,7338.0,6111,High
Potato,Whole Year,West Bengal,299664.0,7673130,High
Ragi,Kharif,West Bengal,12651.0,15242,High
Rapeseed &Mustard,Rabi,West Bengal,435998.0,417020,High
Rice,Autumn,West Bengal,393944.0,683950,High
Rice,Summer,West Bengal,1401841.0,4541328,High
Safflower,Rabi,West Bengal,29.0,9,High
Sannhamp,Whole Year,West Bengal,1519.0,7064,High
Sesamum,Whole Year,West Bengal,107161.0,92276,High
Small millets,Kharif,West Bengal,3061.0,1625,High
Small millets,Rabi,West Bengal,1285.0,1308,High
Soyabean,Kharif,West Bengal,538.0,322,High
Sugarcane,Whole Year,West Bengal,21609.0,1465550,High
Sunflower,Kharif,West Bengal,246.0,156,High
Tobacco,Whole Year,West Bengal,10456.0,5703,High
Turmeric,Whole Year,West Bengal,13885.0,22445,High
Urad,Kharif,West Bengal,56233.0,27815,High
Urad,Rabi,West Bengal,13860.0,8813,High
Wheat,Rabi,West Bengal,426000.0,1057610,High
Arecanut,Whole Year,Andhra Pradesh,268.0,449,Low
Arhar/Tur,Kharif,Andhra Pradesh,414401.0,185620,Low
Arhar/Tur,Rabi,Andhra Pradesh,5439.0,2706,Low
Bajra,Kharif,Andhra Pradesh,81851.0,63589,Low
Bajra,Rabi,Andhra Pradesh,9684.0,7442,Low
Banana,Whole Year,Andhra Pradesh,50507.0,761365,Low
Cashewnut,Whole Year,Andhra Pradesh,147370.0,38729,Low
Castor seed,Kharif,Andhra Pradesh,283585.0,82983,Low
Coriander,Whole Year,Andhra Pradesh,57913.0,22711,Low
Cotton(lint),Kharif,Andhra Pradesh,1107852.0,1876698,Low
Dry chillies,Kharif,Andhra Pradesh,170661.0,463307,Low
Dry chillies,Rabi,Andhra Pradesh,54167.0,128104,Low
Ginger,Whole Year,Andhra Pradesh,2547.0,6263,Low
Gram,Kharif,Andhra Pradesh,91.0,101,Low
Gram,Rabi,Andhra Pradesh,285086.0,363033,Low
Groundnut,Kharif,Andhra Pradesh,1438665.0,817551,Low
Groundnut,Rabi,Andhra Pradesh,252453.0,432682,Low
Horse-gram,Kharif,Andhra Pradesh,11412.0,4417,Low
Horse-gram,Rabi,Andhra Pradesh,68927.0,34846,Low
Jowar,Kharif,Andhra Pradesh,299306.0,287310,Low
Jowar,Rabi,Andhra Pradesh,340023.0,346741,Low
Linseed,Rabi,Andhra Pradesh,5872.0,1419,Low
Maize,Kharif,Andhra Pradesh,337533.0,986011,Low
Maize,Rabi,Andhra Pradesh,90752.0,470744,Low
Mesta,Kharif,Andhra Pradesh,78942.0,671542,Low
Moong(Green Gram),Kharif,Andhra Pradesh,338337.0,113312,Low
Moong(Green Gram),Rabi,Andhra Pradesh,137698.0,42031,Low
Niger seed,Kharif,Andhra Pradesh,19090.0,8017,Low
Onion,Kharif,Andhra Pradesh,17736.0,234978,Low
Onion,Rabi,Andhra Pradesh,14089.0,324477,Low
Other  Rabi pulses,Rabi,Andhra Pradesh,13750.0,5012,Low
Potato,Whole Year,Andhra Pradesh,2348.0,14653,Low
Ragi,Kharif,Andhra Pradesh,68733.0,80097,Low
Ragi,Rabi,Andhra Pradesh,12994.0,22707,Low
Rapeseed &Mustard,Rabi,Andhra Pradesh,2452.0,790,Low
Rice,Kharif,Andhra Pradesh,2426073.0,6500545,Low
Rice,Rabi,Andhra Pradesh,1398674.0,4889246,Low
Safflower,Rabi,Andhra Pradesh,19728.0,5920,Low
Sesamum,Kharif,Andhra Pradesh,92861.0,16651,Low
Sesamum,Rabi,Andhra Pradesh,39475.0,10049,Low
Small millets,Kharif,Andhra Pradesh,56370.0,33223,Low
Small millets,Rabi,Andhra Pradesh,931.0,760,Low
Sugarcane,Whole Year,Andhra Pradesh,218298.0,18081889,Low
Sunflower,Kharif,Andhra Pradesh,267613.0,219397,Low
Sweet potato,Whole Year,Andhra Pradesh,1945.0,25810,Low
Tapioca,Whole Year,Andhra Pradesh,17694.0,146361,Low
Tobacco,Whole Year,Andhra Pradesh,188936.0,418057,Low
Urad,Kharif,Andhra Pradesh,107061.0,44570,Low
Urad,Rabi,Andhra Pradesh,519831.0,338499,Low
Wheat,Rabi,Andhra Pradesh,13793.0,9486,Low
Arecanut,Whole Year,Assam,73223.0,69663,High
Arhar/Tur,Kharif,Assam,7236.0,5125,High
Banana,Whole Year,Assam,43600.0,606192,High
Castor seed,Kharif,Assam,1636.0,671,High
Cotton(lint),Kharif,Assam,1882.0,860,High
Dry chillies,Whole Year,Assam,14732.0,9647,High
Gram,Rabi,Assam,2463.0,1295,High
Jute,Kharif,Assam,68178.0,674603,High
Linseed,Rabi,Assam,9972.0,5114,High
Maize,Kharif,Assam,19600.0,13940,High
Masoor,Rabi,Assam,21308.0,11217,High
Mesta,Kharif,Assam,4969.0,24484,High
Moong(Green Gram),Rabi,Assam,8206.0,3740,High
Niger seed,Kharif,Assam,8914.0,4567,High
Onion,Whole Year,Assam,7476.0,17453,High
Other  Rabi pulses,Rabi,Assam,108818.0,59768,High
Peas & beans (Pulses),Rabi,Assam,24375.0,14305,High
Potato,Whole Year,Assam,80056.0,620571,High
Rapeseed &Mustard,Rabi,Assam,272323.0,137056,High
Rice,Autumn,Assam,495698.0,487719,High
Rice,Summer,Assam,325987.0,653036,High
Rice,Winter,Assam,1714736.0,2713493,High
Sesamum,Kharif,Assam,14738.0,8054,High
Small millets,Kharif,Assam,8480.0,4403,High
Sugarcane,Whole Year,Assam,27166.0,1011398,High
Sweet potato,Whole Year,Assam,8343.0,28665,High
Tapioca,Whole Year,Assam,2904.0,13710,High
Tobacco,Whole Year,Assam,1195.0,593,High
Turmeric,Whole Year,Assam,11812.0,8164,High
Urad,Rabi,Assam,41785.0,23243,High
Wheat,Rabi,Assam,72245.0,85300,High
Arecanut,Whole Year,Goa,1600.0,2500,High
Banana,Whole Year,Goa,2100.0,15482,High
Black pepper,Whole Year,Goa,573.0,100,High
Cashewnut,Whole Year,Goa,54060.0,22976,High
Groundnut,Kharif,Goa,148.0,137,High
Groundnut,Rabi,Goa,1515.0,2390,High
Other  Rabi pulses,Rabi,Goa,8944.0,8085,High
Ragi,Kharif,Goa,315.0,315,High
Rice,Kharif,Goa,32746.0,79071,High
Rice,Rabi,Goa,16637.0,47452,High
Sugarcane,Whole Year,Goa,1205.0,70565,High
Arecanut,Whole Year,Karnataka,136065.0,182800,Mid
Arhar/Tur,Kharif,Karnataka,482100.0,147437,Mid
Bajra,Kharif,Karnataka,208213.0,111091,Mid
Bajra,Rabi,Karnataka,442.0,221,Mid
Bajra,Summer,Karnataka,850.0,929,Mid
Black pepper,Whole Year,Karnataka,9699.0,22185,Mid
Castor seed,Kharif,Karnataka,21799.0,16137,Mid
Coriander,Whole Year,Karnataka,11307.0,1845,Mid
Cotton(lint),Kharif,Karnataka,608479.0,612415,Mid
Dry chillies,Whole Year,Karnataka,193067.0,126395,Mid
Ginger,Kharif,Karnataka,10677.0,140539,Mid
Gram,Rabi,Karnataka,479703.0,281635,Mid
Groundnut,Kharif,Karnataka,854741.0,585707,Mid
Horse-gram,Kharif,Karnataka,155207.0,81931,Mid
Horse-gram,Rabi,Karnataka,188076.0,67105,Mid
Jowar,Kharif,Karnataka,303308.0,379303,Mid
Jowar,Rabi,Karnataka,1481089.0,980378,Mid
Jowar,Summer,Karnataka,6418.0,12385,Mid
Linseed,Rabi,Karnataka,19611.0,6581,Mid
Maize,Kharif,Karnataka,505574.0,1274858,Mid
Maize,Rabi,Karnataka,65189.0,152769,Mid
Maize,Summer,Karnataka,9272.0,23960,Mid
Mesta,Kharif,Karnataka,3668.0,5195,Mid
Moong(Green Gram),Kharif,Karnataka,251332.0,65336,Mid
Moong(Green Gram),Rabi,Karnataka,7111.0,2090,Mid
Niger seed,Kharif,Karnataka,36198.0,7034,Mid
Onion,Whole Year,Karnataka,125815.0,721033,Mid
Other  Rabi pulses,Rabi,Karnataka,29824.0,3478,Mid
Peas & beans (Pulses),Whole Year,Karnataka,6974.0,42197,Mid
Potato,Whole Year,Karnataka,39156.0,473407,Mid
Ragi,Kharif,Karnataka,903752.0,1478594,Mid
Ragi,Rabi,Karnataka,40407.0,46560,Mid
Ragi,Summer,Karnataka,9271.0,14154,Mid
Rapeseed &Mustard,Rabi,Karnataka,7063.0,1905,Mid
Rice,Kharif,Karnataka,1087967.0,2393946,Mid
Rice,Rabi,Karnataka,53480.0,99699,Mid
Rice,Summer,Karnataka,276277.0,740400,Mid
Safflower,Rabi,Karnataka,92029.0,72794,Mid
Sannhamp,Whole Year,Karnataka,2555.0,634,Mid
Sesamum,Kharif,Karnataka,73064.0,27086,Mid
Small millets,Kharif,Karnataka,70091.0,36856,Mid
Soyabean,Kharif,Karnataka,48444.0,40217,Mid
Sugarcane,Whole Year,Karnataka,406950.0,33016618,Mid
Sunflower,Kharif,Karnataka,124184.0,59516,Mid
Sunflower,Rabi,Karnataka,418198.0,168890,Mid
Sunflower,Summer,Karnataka,41936.0,34270,Mid
Turmeric,Whole Year,Karnataka,7058.0,36369,Mid
Urad,Kharif,Karnataka,150588.0,55626,Mid
Urad,Rabi,Karnataka,11853.0,4448,Mid
Wheat,Rabi,Karnataka,260486.0,198822,Mid
Arecanut,Whole Year,Kerala,93193.0,84679,High
Banana,Whole Year,Kerala,50871.0,375903,High
Black pepper,Whole Year,Kerala,203956.0,58240,High
Cardamom,Whole Year,Kerala,41336.0,8380,High
Cashewnut,Whole Year,Kerala,89718.0,65867,High
Cotton(lint),Kharif,Kerala,3760.0,6069,High
Garlic,Whole Year,Kerala,293.0,4981,High
Ginger,Whole Year,Kerala,10706.0,40181,High
Groundnut,Kharif,Kerala,2437.0,1812,High
Jowar,Kharif,Kerala,2902.0,1478,High
Ragi,Kharif,Kerala,1947.0,1575,High
Rice,Autumn,Kerala,116540.0,235838,High
Rice,Summer,Kerala,43850.0,105032,High
Rice,Winter,Kerala,161978.0,362634,High
Sesamum,Kharif,Kerala,878.0,284,High
Sugarcane,Whole Year,Kerala,3267.0,269780,High
Sweet potato,Whole Year,Kerala,747.0,8672,High
Tapioca,Whole Year,Kerala,111189.0,2455880,High
Tobacco,Whole Year,Kerala,71.0,395,High
Turmeric,Whole Year,Kerala,3558.0,7895,High
Arecanut,Whole Year,Meghalaya,11128.0,14101,High
Arhar/Tur,Kharif,Meghalaya,818.0,631,High
Castor seed,Kharif,Meghalaya,25.0,13,High
Cotton(lint),Kharif,Meghalaya,7323.0,7873,High
Dry chillies,Whole Year,Meghalaya,1825.0,1158,High
Ginger,Kharif,Meghalaya,8897.0,36590,High
Gram,Rabi,Meghalaya,489.0,299,High
Jute,Kharif,Meghalaya,4061.0,25057,High
Maize,Kharif,Meghalaya,16866.0,25247,High
Mesta,Kharif,Meghalaya,4550.0,24526,High
Potato,Whole Year,Meghalaya,18151.0,159032,High
Rapeseed &Mustard,Rabi,Meghalaya,7156.0,4782,High
Rice,Kharif,Meghalaya,107761.0,188971,High
Sesamum,Kharif,Meghalaya,1331.0,694,High
Small millets,Kharif,Meghalaya,2720.0,2152,High
Soyabean,Kharif,Meghalaya,981.0,939,High
Sugarcane,Whole Year,Meghalaya,83.0,226,High
Sweet potato,Whole Year,Meghalaya,4942.0,16627,High
Tapioca,Whole Year,Meghalaya,3971.0,20637,High
Tobacco,Whole Year,Meghalaya,728.0,480,High
Turmeric,Whole Year,Meghalaya,1523.0,8577,High
Wheat,Rabi,Meghalaya,2753.0,4812,High
Arecanut,Whole Year,Puducherry,65.0,137,Mid
Bajra,Kharif,Puducherry,162.0,345,Mid
Banana,Whole Year,Puducherry,225.0,7461,Mid
Black pepper,Whole Year,Puducherry,12.0,11,Mid
Cashewnut,Whole Year,Puducherry,191.0,134,Mid
Coconut,Whole Year,Puducherry,2282.0,22204000,Mid
Cotton(lint),Kharif,Puducherry,575.0,2965,Mid
Ginger,Kharif,Puducherry,171.0,89,Mid
Groundnut,Kharif,Puducherry,1229.0,1915,Mid
Moong(Green Gram),Rabi,Puducherry,544.0,105,Mid
Onion,Whole Year,Puducherry,16.0,251,Mid
Other  Rabi pulses,Rabi,Puducherry,116.0,91,Mid
Ragi,Kharif,Puducherry,138.0,325,Mid
Rapeseed &Mustard,Rabi,Puducherry,71.0,530,Mid
Rice,Kharif,Puducherry,26263.0,66868,Mid
Sugarcane,Whole Year,Puducherry,2117.0,197412,Mid
Tapioca,Whole Year,Puducherry,464.0,15540,Mid
Urad,Rabi,Puducherry,811.0,267,Mid
Arecanut,Whole Year,West Bengal,9276.0,14885,Mid
Arhar/Tur,Kharif,West Bengal,3938.0,3268,Mid
Bajra,Kharif,West Bengal,425.0,322,Mid
Barley,Rabi,West Bengal,2622.0,2825,Mid
Cardamom,Whole Year,West Bengal,2875.0,704,Mid
Castor seed,Kharif,West Bengal,80.0,73,Mid
Cotton(lint),Kharif,West Bengal,1795.0,4481,Mid
Dry chillies,Whole Year,West Bengal,60998.0,54530,Mid
Ginger,Kharif,West Bengal,8133.0,16070,Mid
Gram,Rabi,West Bengal,50832.0,43235,Mid
Groundnut,Kharif,West Bengal,2197.0,2126,Mid
Groundnut,Rabi,West Bengal,8679.0,11650,Mid
Groundnut,Summer,West Bengal,26029.0,41879,Mid
Horse-gram,Rabi,West Bengal,3681.0,3167,Mid
Jowar,Kharif,West Bengal,1194.0,658,Mid
Jute,Kharif,West Bengal,651814.0,8836168,Mid
Khesari,Rabi,West Bengal,34665.0,28701,Mid
Linseed,Rabi,West Bengal,11334.0,4655,Mid
Maize,Kharif,West Bengal,33288.0,86409,Mid
Masoor,Rabi,West Bengal,71377.0,37422,Mid
Mesta,Kharif,West Bengal,10632.0,91297,Mid
Moong(Green Gram),Kharif,West Bengal,619.0,311,Mid
Moong(Green Gram),Rabi,West Bengal,1814.0,998,Mid
Moong(Green Gram),Summer,West Bengal,8468.0,4733,Mid
Niger seed,Kharif,West Bengal,6362.0,3229,Mid
Peas & beans (Pulses),Rabi,West Bengal,8836.0,5602,Mid
Potato,Whole Year,West Bengal,299821.0,7822363,Mid
Ragi,Kharif,West Bengal,12730.0,14558,Mid
Rapeseed &Mustard,Rabi,West Bengal,439578.0,336547,Mid
Rice,Autumn,West Bengal,353048.0,731778,Mid
Rice,Summer,West Bengal,1366273.0,4166145,Mid
Safflower,Rabi,West Bengal,58.0,22,Mid
Sannhamp,Whole Year,West Bengal,1515.0,7365,Mid
Sesamum,Whole Year,West Bengal,108557.0,90837,Mid
Small millets,Kharif,West Bengal,4610.0,3125,Mid
Soyabean,Kharif,West Bengal,516.0,308,Mid
Sugarcane,Whole Year,West Bengal,19598.0,1513656,Mid
Sunflower,Kharif,West Bengal,1279.0,1691,Mid
Tobacco,Whole Year,West Bengal,9718.0,5300,Mid
Turmeric,Whole Year,West Bengal,12794.0,22031,Mid
Urad,Kharif,West Bengal,49291.0,32299,Mid
Urad,Rabi,West Bengal,13499.0,14187,Mid
Wheat,Rabi,West Bengal,434004.0,961533,Mid
Arecanut,Whole Year,Andhra Pradesh,296.0,427,Low
Arhar/Tur,Kharif,Andhra Pradesh,423436.0,147361,Low
Arhar/Tur,Rabi,Andhra Pradesh,8200.0,3004,Low
Bajra,Kharif,Andhra Pradesh,79711.0,53526,Low
Bajra,Rabi,Andhra Pradesh,7268.0,3953,Low
Banana,Whole Year,Andhra Pradesh,39354.0,1027659,Low
Cashewnut,Whole Year,Andhra Pradesh,150644.0,19643,Low
Castor seed,Kharif,Andhra Pradesh,231902.0,86818,Low
Coriander,Whole Year,Andhra Pradesh,45073.0,13721,Low
Cotton(lint),Kharif,Andhra Pradesh,803274.0,1085739,Low
Dry chillies,Kharif,Andhra Pradesh,176001.0,309369,Low
Dry chillies,Rabi,Andhra Pradesh,47247.0,99444,Low
Ginger,Whole Year,Andhra Pradesh,2026.0,3313,Low
Gram,Kharif,Andhra Pradesh,37.0,45,Low
Gram,Rabi,Andhra Pradesh,390113.0,381761,Low
Groundnut,Kharif,Andhra Pradesh,1270662.0,542342,Low
Groundnut,Rabi,Andhra Pradesh,198962.0,278312,Low
Horse-gram,Kharif,Andhra Pradesh,14961.0,6547,Low
Horse-gram,Rabi,Andhra Pradesh,66480.0,22552,Low
Jowar,Kharif,Andhra Pradesh,263673.0,257241,Low
Jowar,Rabi,Andhra Pradesh,360173.0,350255,Low
Linseed,Rabi,Andhra Pradesh,4070.0,1238,Low
Maize,Kharif,Andhra Pradesh,413659.0,912047,Low
Maize,Rabi,Andhra Pradesh,111990.0,573695,Low
Mesta,Kharif,Andhra Pradesh,81169.0,613607,Low
Moong(Green Gram),Kharif,Andhra Pradesh,355292.0,87862,Low
Moong(Green Gram),Rabi,Andhra Pradesh,118162.0,30110,Low
Niger seed,Kharif,Andhra Pradesh,14919.0,5743,Low
Onion,Kharif,Andhra Pradesh,15403.0,171950,Low
Onion,Rabi,Andhra Pradesh,11725.0,240657,Low
Other  Rabi pulses,Rabi,Andhra Pradesh,1873.0,518,Low
Potato,Whole Year,Andhra Pradesh,2672.0,18677,Low
Ragi,Kharif,Andhra Pradesh,61644.0,64480,Low
Ragi,Rabi,Andhra Pradesh,9610.0,12393,Low
