Crop,Season,State,Area,Production,Annual_Rainfall
Dry chillies,Autumn     ,West Bengal,16849.0,13874,2318.1
Dry chillies,Rabi       ,West Bengal,46293.0,38430,2318.1
Ginger,Kharif     ,West Bengal,9165.0,18890,2318.1
Gram,Rabi       ,West Bengal,26618.0,21961,2318.1
Groundnut,Kharif     ,West Bengal,4804.0,3311,2318.1
Groundnut,Rabi       ,West Bengal,6098.0,9269,2318.1
Groundnut,Summer     ,West Bengal,23233.0,33214,2318.1
Horse-gram,Rabi       ,West Bengal,4326.0,2087,2318.1
Jowar,Kharif     ,West Bengal,1156.0,540,2318.1
Jute,Kharif     ,West Bengal,613923.0,7593680,2318.1
Khesari,Rabi       ,West Bengal,23091.0,21964,2318.1
Linseed,Rabi       ,West Bengal,9855.0,4004,2318.1
Maize,Kharif     ,West Bengal,35129.0,69682,2318.1
Masoor,Rabi       ,West Bengal,58760.0,34165,2318.1
Mesta,Kharif     ,West Bengal,8864.0,81720,2318.1
Moong(Green Gram),Kharif     ,West Bengal,578.0,293,2318.1
Moong(Green Gram),Rabi       ,West Bengal,2375.0,1465,2318.1
Moong(Green Gram),Summer     ,West Bengal,7947.0,3942,2318.1
Niger seed,Kharif     ,West Bengal,6733.0,3528,2318.1
Other Kharif pulses,Kharif     ,West Bengal,783.0,419,2318.1
Peas & beans (Pulses),Rabi       ,West Bengal,7041.0,6027,2318.1
Potato,Summer     ,West Bengal,2478.0,33214,2318.1
Potato,Winter     ,West Bengal,313373.0,7449103,2318.1
Ragi,Kharif     ,West Bengal,12489.0,15051,2318.1
Rapeseed &Mustard,Rabi       ,West Bengal,345961.0,278540,2318.1
Rice,Autumn     ,West Bengal,427155.0,827970,2318.1
Rice,Summer     ,West Bengal,1474338.0,4468400,2318.1
Rice,Winter     ,West Bengal,4248946.0,8463310,2318.1
Safflower,Rabi       ,West Bengal,60.0,19,2318.1
Sannhamp,Autumn     ,West Bengal,1448.0,7810,2318.1
Sannhamp,Rabi       ,West Bengal,107.0,298,2318.1
Sesamum,Autumn     ,West Bengal,891.0,406,2318.1
Sesamum,Summer     ,West Bengal,102044.0,72230,2318.1
Sesamum,Winter     ,West Bengal,2510.0,1285,2318.1
Small millets,Kharif     ,West Bengal,3702.0,1924,2318.1
Small millets,Rabi       ,West Bengal,1505.0,1541,2318.1
Soyabean,Kharif     ,West Bengal,730.0,441,2318.1
Sugarcane,Whole Year ,West Bengal,22883.0,1762806,2318.1
Sunflower,Kharif     ,West Bengal,150.0,90,2318.1
Tobacco,Whole Year ,West Bengal,11442.0,6694,2318.1
Turmeric,Whole Year ,West Bengal,13283.0,20023,2318.1
Urad,Kharif     ,West Bengal,60254.0,35523,2318.1
Urad,Rabi       ,West Bengal,18527.0,10987,2318.1
Wheat,Rabi       ,West Bengal,364155.0,850778,2318.1
Arecanut,Whole Year ,Andhra Pradesh,262.0,724,935.6
Arhar/Tur,Kharif     ,Andhra Pradesh,507366.0,216457,935.6
Arhar/Tur,Rabi       ,Andhra Pradesh,6098.0,2701,935.6
Bajra,Kharif     ,Andhra Pradesh,129475.0,135964,935.6
Bajra,Rabi       ,Andhra Pradesh,14229.0,12524,935.6
Banana,Whole Year ,Andhra Pradesh,49051.0,819660,935.6
Cashewnut,Whole Year ,Andhra Pradesh,145315.0,31074,935.6
Castor seed,Kharif     ,Andhra Pradesh,398561.0,136860,935.6
Coconut ,Whole Year ,Andhra Pradesh,102646.0,1092707179,935.6
Coriander,Whole Year ,Andhra Pradesh,58441.0,19993,935.6
Cotton(lint),Kharif     ,Andhra Pradesh,1021721.0,1662683,935.6
Dry chillies,Kharif     ,Andhra Pradesh,183741.0,410643,935.6
Dry chillies,Rabi       ,Andhra Pradesh,54262.0,115528,935.6
Ginger,Whole Year ,Andhra Pradesh,2329.0,6515,935.6
Gram,Kharif     ,Andhra Pradesh,100.0,173,935.6
Gram,Rabi       ,Andhra Pradesh,200763.0,228546,935.6
Groundnut,Kharif     ,Andhra Pradesh,1601349.0,1697233,935.6
Groundnut,Rabi       ,Andhra Pradesh,272468.0,445720,935.6
Horse-gram,Kharif     ,Andhra Pradesh,13824.0,6838,935.6
Horse-gram,Rabi       ,Andhra Pradesh,64789.0,13492,935.6
Jowar,Kharif     ,Andhra Pradesh,332435.0,328490,935.6
Jowar,Rabi       ,Andhra Pradesh,344493.0,290498,935.6
Linseed,Rabi       ,Andhra Pradesh,5486.0,1093,935.6
Maize,Kharif     ,Andhra Pradesh,430544.0,1107165,935.6
Maize,Rabi       ,Andhra Pradesh,97123.0,473602,935.6
Mesta,Kharif     ,Andhra Pradesh,77823.0,686947,935.6
Moong(Green Gram),Kharif     ,Andhra Pradesh,392017.0,141194,935.6
Moong(Green Gram),Rabi       ,Andhra Pradesh,128365.0,43016,935.6
Niger seed,Kharif     ,Andhra Pradesh,18452.0,6001,935.6
Onion,Kharif     ,Andhra Pradesh,17058.0,227873,935.6
Onion,Rabi       ,Andhra Pradesh,13248.0,308617,935.6
Other  Rabi pulses,Rabi       ,Andhra Pradesh,14200.0,5471,935.6
Other Kharif pulses,Kharif     ,Andhra Pradesh,19850.0,5000,935.6
Potato,Whole Year ,Andhra Pradesh,2489.0,14618,935.6
Ragi,Kharif     ,Andhra Pradesh,83492.0,92780,935.6
Ragi,Rabi       ,Andhra Pradesh,15760.0,27299,935.6
Rapeseed &Mustard,Rabi       ,Andhra Pradesh,4482.0,1048,935.6
Rice,Kharif     ,Andhra Pradesh,3003673.0,8233806,935.6
Rice,Rabi       ,Andhra Pradesh,1239053.0,4224208,935.6
Safflower,Rabi       ,Andhra Pradesh,16198.0,6574,935.6
Sesamum,Kharif     ,Andhra Pradesh,143737.0,29348,935.6
Sesamum,Rabi       ,Andhra Pradesh,39066.0,7893,935.6
Small millets,Kharif     ,Andhra Pradesh,64766.0,38398,935.6
Small millets,Rabi       ,Andhra Pradesh,1961.0,1449,935.6
Sugarcane,Whole Year ,Andhra Pradesh,237150.0,17690131,935.6
Sunflower,Kharif     ,Andhra Pradesh,197261.0,167828,935.6
Sweet potato,Whole Year ,Andhra Pradesh,1938.0,25467,935.6
Tapioca,Whole Year ,Andhra Pradesh,21506.0,166124,935.6
Tobacco,Whole Year ,Andhra Pradesh,126144.0,463405,935.6
Urad,Kharif     ,Andhra Pradesh,99423.0,28296,935.6
Urad,Rabi       ,Andhra Pradesh,455864.0,362283,935.6
Wheat,Rabi       ,Andhra Pradesh,14261.0,8121,935.6
Arecanut,Whole Year ,Assam,73237.0,68261,1965.5
Arhar/Tur,Kharif     ,Assam,7280.0,5159,1965.5
Banana,Whole Year ,Assam,42534.0,590095,1965.5
Castor seed,Kharif     ,Assam,1662.0,681,1965.5
Coconut ,Whole Year ,Assam,20913.0,135910000,1965.5
Cotton(lint),Kharif     ,Assam,1673.0,760,1965.5
Dry chillies,Whole Year ,Assam,14688.0,9681,1965.5
Gram,Rabi       ,Assam,2661.0,1329,1965.5
Jute,Kharif     ,Assam,69513.0,668439,1965.5
Linseed,Rabi       ,Assam,10206.0,5278,1965.5
Maize,Kharif     ,Assam,20241.0,14616,1965.5
Mesta,Kharif     ,Assam,5049.0,24557,1965.5
Niger seed,Kharif     ,Assam,9044.0,4653,1965.5
Onion,Whole Year ,Assam,7359.0,17156,1965.5
Other  Rabi pulses,Rabi       ,Assam,101474.0,55752,1965.5
Potato,Whole Year ,Assam,80504.0,668457,1965.5
Rapeseed &Mustard,Rabi       ,Assam,274459.0,141231,1965.5
Rice,Autumn     ,Assam,539665.0,557764,1965.5
Rice,Summer     ,Assam,329255.0,681027,1965.5
Rice,Winter     ,Assam,1777257.0,2759652,1965.5
Sesamum,Kharif     ,Assam,14960.0,8076,1965.5
Small millets,Kharif     ,Assam,10591.0,5410,1965.5
Sugarcane,Whole Year ,Assam,26768.0,987696,1965.5
Sweet potato,Whole Year ,Assam,8757.0,30351,1965.5
Tapioca,Whole Year ,Assam,2859.0,13546,1965.5
Tobacco,Whole Year ,Assam,1278.0,624,1965.5
Turmeric,Whole Year ,Assam,11626.0,8032,1965.5
Wheat,Rabi       ,Assam,70301.0,85695,1965.5
Arecanut,Whole Year ,Goa,1600.0,2500,3886.9
Banana,Whole Year ,Goa,2000.0,14745,3886.9
Black pepper,Whole Year ,Goa,480.0,100,3886.9
Cashewnut,Whole Year ,Goa,53767.0,21335,3886.9
Coconut ,Whole Year ,Goa,25025.0,125120000,3886.9
Groundnut,Kharif     ,Goa,360.0,567,3886.9
Groundnut,Rabi       ,Goa,1421.0,2584,3886.9
Other  Rabi pulses,Rabi       ,Goa,10121.0,9338,3886.9
Other Kharif pulses,Kharif     ,Goa,650.0,314,3886.9
Ragi,Kharif     ,Goa,500.0,499,3886.9
Rice,Kharif     ,Goa,41000.0,96568,3886.9
Rice,Rabi       ,Goa,16207.0,45555,3886.9
Sugarcane,Whole Year ,Goa,1250.0,72750,3886.9
Arecanut,Whole Year ,Karnataka,119093.0,162741,1213.3
Arhar/Tur,Kharif     ,Karnataka,582763.0,263533,1213.3
Bajra,Kharif     ,Karnataka,461048.0,340498,1213.3
Bajra,Rabi       ,Karnataka,160.0,129,1213.3
Bajra,Summer     ,Karnataka,913.0,998,1213.3
Banana,Whole Year ,Karnataka,35335.0,649567,1213.3
Black pepper,Whole Year ,Karnataka,7249.0,17586,1213.3
Cardamom,Whole Year ,Karnataka,19881.0,1132,1213.3
Castor seed,Kharif     ,Karnataka,30366.0,38871,1213.3
Coconut ,Whole Year ,Karnataka,335996.0,1762403000,1213.3
Coriander,Whole Year ,Karnataka,9829.0,1467,1213.3
Cotton(lint),Kharif     ,Karnataka,551763.0,855236,1213.3
Dry chillies,Whole Year ,Karnataka,172918.0,151043,1213.3
Garlic,Whole Year ,Karnataka,5949.0,4156,1213.3
Ginger,Kharif     ,Karnataka,10758.0,141587,1213.3
Gram,Rabi       ,Karnataka,369473.0,239431,1213.3
Groundnut,Kharif     ,Karnataka,883611.0,881807,1213.3
Groundnut,Rabi       ,Karnataka,179804.0,199299,1213.3
Horse-gram,Kharif     ,Karnataka,161959.0,92938,1213.3
Horse-gram,Rabi       ,Karnataka,133213.0,63457,1213.3
Jowar,Kharif     ,Karnataka,402962.0,589793,1213.3
Jowar,Rabi       ,Karnataka,1373422.0,945212,1213.3
Jowar,Summer     ,Karnataka,5878.0,11916,1213.3
Linseed,Rabi       ,Karnataka,17365.0,6404,1213.3
Maize,Kharif     ,Karnataka,599893.0,1961879,1213.3
Maize,Rabi       ,Karnataka,57797.0,142674,1213.3
Maize,Summer     ,Karnataka,11165.0,31091,1213.3
Mesta,Kharif     ,Karnataka,4288.0,6666,1213.3
Moong(Green Gram),Kharif     ,Karnataka,435355.0,180709,1213.3
Moong(Green Gram),Rabi       ,Karnataka,15474.0,4147,1213.3
Niger seed,Kharif     ,Karnataka,43842.0,8382,1213.3
Onion,Whole Year ,Karnataka,120358.0,645357,1213.3
Other  Rabi pulses,Rabi       ,Karnataka,33468.0,3985,1213.3
Other Kharif pulses,Kharif     ,Karnataka,169312.0,51172,1213.3
Potato,Whole Year ,Karnataka,38298.0,452462,1213.3
Ragi,Kharif     ,Karnataka,983456.0,1788947,1213.3
Ragi,Rabi       ,Karnataka,28464.0,25009,1213.3
Ragi,Summer     ,Karnataka,10781.0,21376,1213.3
Rapeseed &Mustard,Rabi       ,Karnataka,7637.0,2012,1213.3
Rice,Kharif     ,Karnataka,1120549.0,2792657,1213.3
Rice,Rabi       ,Karnataka,52005.0,106335,1213.3
Rice,Summer     ,Karnataka,310892.0,947744,1213.3
Safflower,Rabi       ,Karnataka,93546.0,72079,1213.3
Sannhamp,Whole Year ,Karnataka,1424.0,354,1213.3
Sesamum,Kharif     ,Karnataka,97589.0,40039,1213.3
Small millets,Kharif     ,Karnataka,71447.0,47452,1213.3
Soyabean,Kharif     ,Karnataka,62553.0,65266,1213.3
Sugarcane,Whole Year ,Karnataka,417141.0,42923496,1213.3
Sunflower,Kharif     ,Karnataka,188140.0,100627,1213.3
Sunflower,Rabi       ,Karnataka,261152.0,110005,1213.3
Sunflower,Summer     ,Karnataka,28499.0,20405,1213.3
Sweet potato,Whole Year ,Karnataka,3501.0,25771,1213.3
Tapioca,Whole Year ,Karnataka,1030.0,8018,1213.3
Tobacco,Whole Year ,Karnataka,70504.0,52131,1213.3
Turmeric,Whole Year ,Karnataka,9251.0,41040,1213.3
Urad,Kharif     ,Karnataka,133729.0,51657,1213.3
Urad,Rabi       ,Karnataka,11924.0,4171,1213.3
Wheat,Rabi       ,Karnataka,266310.0,249880,1213.3
Arecanut,Whole Year ,Kerala,87360.0,87947,2412.6
Banana,Whole Year ,Kerala,45059.0,327955,2412.6
Black pepper,Whole Year ,Kerala,202133.0,60929,2412.6
Cardamom,Whole Year ,Kerala,41288.0,7580,2412.6
Cashewnut,Whole Year ,Kerala,92122.0,66178,2412.6
Coconut ,Whole Year ,Kerala,925783.0,5536000000,2412.6
Cotton(lint),Kharif     ,Kerala,3847.0,6209,2412.6
Garlic,Whole Year ,Kerala,538.0,9146,2412.6
Ginger,Whole Year ,Kerala,11612.0,42699,2412.6
Groundnut,Kharif     ,Kerala,3677.0,2733,2412.6
Jowar,Kharif     ,Kerala,463.0,236,2412.6
Ragi,Kharif     ,Kerala,1955.0,1582,2412.6
Rice,Autumn     ,Kerala,129752.0,260306,2412.6
Rice,Summer     ,Kerala,55258.0,154606,2412.6
Rice,Winter     ,Kerala,162445.0,336416,2412.6
Sesamum,Kharif     ,Kerala,2002.0,797,2412.6
Sugarcane,Whole Year ,Kerala,3367.0,275550,2412.6
Sweet potato,Whole Year ,Kerala,816.0,8963,2412.6
Tapioca,Whole Year ,Kerala,114609.0,2586903,2412.6
Tobacco,Whole Year ,Kerala,213.0,1186,2412.6
Turmeric,Whole Year ,Kerala,4127.0,9037,2412.6
Arecanut,Whole Year ,Meghalaya,11184.0,13721,6258.8
Arhar/Tur,Kharif     ,Meghalaya,863.0,641,6258.8
Banana,Whole Year ,Meghalaya,5377.0,64100,6258.8
Castor seed,Kharif     ,Meghalaya,23.0,12,6258.8
Cotton(lint),Kharif     ,Meghalaya,7340.0,7684,6258.8
Dry chillies,Whole Year ,Meghalaya,1810.0,1146,6258.8
Ginger,Kharif     ,Meghalaya,7811.0,44900,6258.8
Gram,Rabi       ,Meghalaya,463.0,286,6258.8
Jute,Kharif     ,Meghalaya,4220.0,35816,6258.8
Linseed,Rabi       ,Meghalaya,54.0,24,6258.8
Maize,Kharif     ,Meghalaya,16906.0,24250,6258.8
Mesta,Kharif     ,Meghalaya,4635.0,21358,6258.8
Other  Rabi pulses,Rabi       ,Meghalaya,2048.0,1610,6258.8
Potato,Whole Year ,Meghalaya,18318.0,144292,6258.8
Rapeseed &Mustard,Rabi       ,Meghalaya,7126.0,4730,6258.8
Rice,Kharif     ,Meghalaya,102657.0,165907,6258.8
Rice,Rabi       ,Meghalaya,4003.0,13135,6258.8
Sesamum,Kharif     ,Meghalaya,1317.0,694,6258.8
Small millets,Kharif     ,Meghalaya,2800.0,2266,6258.8
Soyabean,Kharif     ,Meghalaya,983.0,914,6258.8
Sugarcane,Whole Year ,Meghalaya,86.0,237,6258.8
Sweet potato,Whole Year ,Meghalaya,5143.0,17363,6258.8
Tapioca,Whole Year ,Meghalaya,4110.0,21879,6258.8
Tobacco,Whole Year ,Meghalaya,700.0,470,6258.8
Turmeric,Whole Year ,Meghalaya,1523.0,8565,6258.8
Wheat,Rabi       ,Meghalaya,4215.0,6892,6258.8
Arecanut,Whole Year ,Puducherry,65.0,130,1434.5875
Bajra,Kharif     ,Puducherry,186.0,513,1434.5875
Banana,Whole Year ,Puducherry,239.0,7532,1434.5875
Black pepper,Whole Year ,Puducherry,12.0,7,1434.5875
Cashewnut,Whole Year ,Puducherry,202.0,121,1434.5875
Coconut ,Whole Year ,Puducherry,2233.0,24698000,1434.5875
Coriander,Whole Year ,Puducherry,1.0,1,1434.5875
Cotton(lint),Kharif     ,Puducherry,452.0,2300,1434.5875
Dry chillies,Whole Year ,Puducherry,10.0,33,1434.5875
Ginger,Kharif     ,Puducherry,227.0,117,1434.5875
Groundnut,Kharif     ,Puducherry,1175.0,2158,1434.5875
Jowar,Kharif     ,Puducherry,6.0,6,1434.5875
Moong(Green Gram),Kharif     ,Puducherry,2480.0,1400,1434.5875
Moong(Green Gram),Rabi       ,Puducherry,2480.0,1400,1434.5875
Onion,Whole Year ,Puducherry,13.0,202,1434.5875
Other  Rabi pulses,Rabi       ,Puducherry,64.0,125,1434.5875
Ragi,Kharif     ,Puducherry,125.0,276,1434.5875
Rapeseed &Mustard,Rabi       ,Puducherry,63.0,452,1434.5875
Rice,Kharif     ,Puducherry,42779.0,103606,1434.5875
Sugarcane,Whole Year ,Puducherry,2464.0,200413,1434.5875
Tapioca,Whole Year ,Puducherry,342.0,9685,1434.5875
Urad,Kharif     ,Puducherry,3392.0,2123,1434.5875
Urad,Rabi       ,Puducherry,3392.0,2123,1434.5875
Arecanut,Whole Year ,West Bengal,7773.0,12191,1907.7
Arhar/Tur,Kharif     ,West Bengal,8868.0,5930,1907.7
Bajra,Kharif     ,West Bengal,313.0,256,1907.7
Barley,Rabi       ,West Bengal,3471.0,1820,1907.7
Castor seed,Kharif     ,West Bengal,100.0,127,1907.7
Coconut ,Whole Year ,West Bengal,24511.0,330524800,1907.7
Cotton(lint),Kharif     ,West Bengal,1188.0,2732,1907.7
Dry chillies,Whole Year ,West Bengal,61498.0,54971,1907.7
Ginger,Kharif     ,West Bengal,9328.0,18898,1907.7
Gram,Rabi       ,West Bengal,54685.0,50170,1907.7
Groundnut,Kharif     ,West Bengal,2020.0,1594,1907.7
Groundnut,Rabi       ,West Bengal,8513.0,12379,1907.7
Groundnut,Summer     ,West Bengal,25741.0,39433,1907.7
Horse-gram,Rabi       ,West Bengal,4311.0,2164,1907.7
Jowar,Kharif     ,West Bengal,1016.0,521,1907.7
Jute,Kharif     ,West Bengal,612994.0,7428400,1907.7
Khesari,Rabi       ,West Bengal,40018.0,42090,1907.7
Linseed,Rabi       ,West Bengal,11869.0,3972,1907.7
Maize,Kharif     ,West Bengal,35267.0,88264,1907.7
Masoor,Rabi       ,West Bengal,75994.0,68500,1907.7
Mesta,Kharif     ,West Bengal,10891.0,83630,1907.7
Moong(Green Gram),Kharif     ,West Bengal,635.0,308,1907.7
Moong(Green Gram),Rabi       ,West Bengal,2410.0,1402,1907.7
Moong(Green Gram),Summer     ,West Bengal,8197.0,4809,1907.7
Niger seed,Kharif     ,West Bengal,6874.0,3702,1907.7
Other Kharif pulses,Kharif     ,West Bengal,825.0,409,1907.7
Peas & beans (Pulses),Rabi       ,West Bengal,7338.0,6111,1907.7
Potato,Whole Year ,West Bengal,299664.0,7673130,1907.7
Ragi,Kharif     ,West Bengal,12651.0,15242,1907.7
Rapeseed &Mustard,Rabi       ,West Bengal,435998.0,417020,1907.7
Rice,Autumn     ,West Bengal,393944.0,683950,1907.7
Rice,Summer     ,West Bengal,1401841.0,4541328,1907.7
Rice,Winter     ,West Bengal,3639538.0,7202760,1907.7
Safflower,Rabi       ,West Bengal,29.0,9,1907.7
Sannhamp,Whole Year ,West Bengal,1519.0,7064,1907.7
Sesamum,Whole Year ,West Bengal,107161.0,92276,1907.7
Small millets,Kharif     ,West Bengal,3061.0,1625,1907.7
Small millets,Rabi       ,West Bengal,1285.0,1308,1907.7
Soyabean,Kharif     ,West Bengal,538.0,322,1907.7
Sugarcane,Whole Year ,West Bengal,21609.0,1465550,1907.7
Sunflower,Kharif     ,West Bengal,246.0,156,1907.7
Tobacco,Whole Year ,West Bengal,10456.0,5703,1907.7
Turmeric,Whole Year ,West Bengal,13885.0,22445,1907.7
Urad,Kharif     ,West Bengal,56233.0,27815,1907.7
Urad,Rabi       ,West Bengal,13860.0,8813,1907.7
Wheat,Rabi       ,West Bengal,426000.0,1057610,1907.7
Arecanut,Whole Year ,Andhra Pradesh,268.0,449,928.4
Arhar/Tur,Kharif     ,Andhra Pradesh,414401.0,185620,928.4
Arhar/Tur,Rabi       ,Andhra Pradesh,5439.0,2706,928.4
Bajra,Kharif     ,Andhra Pradesh,81851.0,63589,928.4
Bajra,Rabi       ,Andhra Pradesh,9684.0,7442,928.4
Banana,Whole Year ,Andhra Pradesh,50507.0,761365,928.4
Cashewnut,Whole Year ,Andhra Pradesh,147370.0,38729,928.4
Castor seed,Kharif     ,Andhra Pradesh,283585.0,82983,928.4
Coconut ,Whole Year ,Andhra Pradesh,104244.0,1124969850,928.4
Coriander,Whole Year ,Andhra Pradesh,57913.0,22711,928.4
Cotton(lint),Kharif     ,Andhra Pradesh,1107852.0,1876698,928.4
Dry chillies,Kharif     ,Andhra Pradesh,170661.0,463307,928.4
Dry chillies,Rabi       ,Andhra Pradesh,54167.0,128104,928.4
Ginger,Whole Year ,Andhra Pradesh,2547.0,6263,928.4
Gram,Kharif     ,Andhra Pradesh,91.0,101,928.4
Gram,Rabi       ,Andhra Pradesh,285086.0,363033,928.4
Groundnut,Kharif     ,Andhra Pradesh,1438665.0,817551,928.4
Groundnut,Rabi       ,Andhra Pradesh,252453.0,432682,928.4
Horse-gram,Kharif     ,Andhra Pradesh,11412.0,4417,928.4
Horse-gram,Rabi       ,Andhra Pradesh,68927.0,34846,928.4
Jowar,Kharif     ,Andhra Pradesh,299306.0,287310,928.4
Jowar,Rabi       ,Andhra Pradesh,340023.0,346741,928.4
Linseed,Rabi       ,Andhra Pradesh,5872.0,1419,928.4
Maize,Kharif     ,Andhra Pradesh,337533.0,986011,928.4
Maize,Rabi       ,Andhra Pradesh,90752.0,470744,928.4
Mesta,Kharif     ,Andhra Pradesh,78942.0,671542,928.4
Moong(Green Gram),Kharif     ,Andhra Pradesh,338337.0,113312,928.4
Moong(Green Gram),Rabi       ,Andhra Pradesh,137698.0,42031,928.4
Niger seed,Kharif     ,Andhra Pradesh,19090.0,8017,928.4
Onion,Kharif     ,Andhra Pradesh,17736.0,234978,928.4
Onion,Rabi       ,Andhra Pradesh,14089.0,324477,928.4
Other  Rabi pulses,Rabi       ,Andhra Pradesh,13750.0,5012,928.4
Other Kharif pulses,Kharif     ,Andhra Pradesh,17331.0,4573,928.4
Potato,Whole Year ,Andhra Pradesh,2348.0,14653,928.4
Ragi,Kharif     ,Andhra Pradesh,68733.0,80097,928.4
Ragi,Rabi       ,Andhra Pradesh,12994.0,22707,928.4
Rapeseed &Mustard,Rabi       ,Andhra Pradesh,2452.0,790,928.4
Rice,Kharif     ,Andhra Pradesh,2426073.0,6500545,928.4
Rice,Rabi       ,Andhra Pradesh,1398674.0,4889246,928.4
Safflower,Rabi       ,Andhra Pradesh,19728.0,5920,928.4
Sesamum,Kharif     ,Andhra Pradesh,92861.0,16651,928.4
Sesamum,Rabi       ,Andhra Pradesh,39475.0,10049,928.4
Small millets,Kharif     ,Andhra Pradesh,56370.0,33223,928.4
Small millets,Rabi       ,Andhra Pradesh,931.0,760,928.4
Sugarcane,Whole Year ,Andhra Pradesh,218298.0,18081889,928.4
Sunflower,Kharif     ,Andhra Pradesh,267613.0,219397,928.4
Sweet potato,Whole Year ,Andhra Pradesh,1945.0,25810,928.4
Tapioca,Whole Year ,Andhra Pradesh,17694.0,146361,928.4
Tobacco,Whole Year ,Andhra Pradesh,188936.0,418057,928.4
Urad,Kharif     ,Andhra Pradesh,107061.0,44570,928.4
Urad,Rabi       ,Andhra Pradesh,519831.0,338499,928.4
Wheat,Rabi       ,Andhra Pradesh,13793.0,9486,928.4
Arecanut,Whole Year ,Assam,73223.0,69663,1824.7
Arhar/Tur,Kharif     ,Assam,7236.0,5125,1824.7
Banana,Whole Year ,Assam,43600.0,606192,1824.7
Castor seed,Kharif     ,Assam,1636.0,671,1824.7
Coconut ,Whole Year ,Assam,21067.0,163597000,1824.7
Cotton(lint),Kharif     ,Assam,1882.0,860,1824.7
Dry chillies,Whole Year ,Assam,14732.0,9647,1824.7
Gram,Rabi       ,Assam,2463.0,1295,1824.7
Jute,Kharif     ,Assam,68178.0,674603,1824.7
Linseed,Rabi       ,Assam,9972.0,5114,1824.7
Maize,Kharif     ,Assam,19600.0,13940,1824.7
Masoor,Rabi       ,Assam,21308.0,11217,1824.7
Mesta,Kharif     ,Assam,4969.0,24484,1824.7
Moong(Green Gram),Rabi       ,Assam,8206.0,3740,1824.7
Niger seed,Kharif     ,Assam,8914.0,4567,1824.7
Onion,Whole Year ,Assam,7476.0,17453,1824.7
Other  Rabi pulses,Rabi       ,Assam,108818.0,59768,1824.7
Peas & beans (Pulses),Rabi       ,Assam,24375.0,14305,1824.7
Potato,Whole Year ,Assam,80056.0,620571,1824.7
Rapeseed &Mustard,Rabi       ,Assam,272323.0,137056,1824.7
Rice,Autumn     ,Assam,495698.0,487719,1824.7
Rice,Summer     ,Assam,325987.0,653036,1824.7
Rice,Winter     ,Assam,1714736.0,2713493,1824.7
Sesamum,Kharif     ,Assam,14738.0,8054,1824.7
Small millets,Kharif     ,Assam,8480.0,4403,1824.7
Sugarcane,Whole Year ,Assam,27166.0,1011398,1824.7
Sweet potato,Whole Year ,Assam,8343.0,28665,1824.7
Tapioca,Whole Year ,Assam,2904.0,13710,1824.7
Tobacco,Whole Year ,Assam,1195.0,593,1824.7
Turmeric,Whole Year ,Assam,11812.0,8164,1824.7
Urad,Rabi       ,Assam,41785.0,23243,1824.7
Wheat,Rabi       ,Assam,72245.0,85300,1824.7
Arecanut,Whole Year ,Goa,1600.0,2500,2530.6
Banana,Whole Year ,Goa,2100.0,15482,2530.6
Black pepper,Whole Year ,Goa,573.0,100,2530.6
Cashewnut,Whole Year ,Goa,54060.0,22976,2530.6
Coconut ,Whole Year ,Goa,25025.0,125120000,2530.6
Groundnut,Kharif     ,Goa,148.0,137,2530.6
Groundnut,Rabi       ,Goa,1515.0,2390,2530.6
Other  Rabi pulses,Rabi       ,Goa,8944.0,8085,2530.6
Other Kharif pulses,Kharif     ,Goa,505.0,283,2530.6
Ragi,Kharif     ,Goa,315.0,315,2530.6
Rice,Kharif     ,Goa,32746.0,79071,2530.6
Rice,Rabi       ,Goa,16637.0,47452,2530.6
Sugarcane,Whole Year ,Goa,1205.0,70565,2530.6
Arecanut,Whole Year ,Karnataka,136065.0,182800,1002.9
Arhar/Tur,Kharif     ,Karnataka,482100.0,147437,1002.9
Bajra,Kharif     ,Karnataka,208213.0,111091,1002.9
Bajra,Rabi       ,Karnataka,442.0,221,1002.9
Bajra,Summer     ,Karnataka,850.0,929,1002.9
Black pepper,Whole Year ,Karnataka,9699.0,22185,1002.9
Castor seed,Kharif     ,Karnataka,21799.0,16137,1002.9
Coconut ,Whole Year ,Karnataka,369828.0,1503638000,1002.9
Coriander,Whole Year ,Karnataka,11307.0,1845,1002.9
Cotton(lint),Kharif     ,Karnataka,608479.0,612415,1002.9
Dry chillies,Whole Year ,Karnataka,193067.0,126395,1002.9
Ginger,Kharif     ,Karnataka,10677.0,140539,1002.9
Gram,Rabi       ,Karnataka,479703.0,281635,1002.9
Groundnut,Kharif     ,Karnataka,854741.0,585707,1002.9
Horse-gram,Kharif     ,Karnataka,155207.0,81931,1002.9
Horse-gram,Rabi       ,Karnataka,188076.0,67105,1002.9
Jowar,Kharif     ,Karnataka,303308.0,379303,1002.9
Jowar,Rabi       ,Karnataka,1481089.0,980378,1002.9
